eCommerce	lemonstand ecommerc shop creation site aim provid easi access sell onlin the lemonstand api user implement custom featur util advanc lemonstand engin parti applic use api user call output content product navig categori blog post item product rate news review
Email	oxilion dutch compani domain registr web host servic they provid anti-spam servic free custom regist domain servic bought separ oxilion antispam claim block 98 % spam virus user decid captur spam oxilion antispam integr custom exist websit soap api the oxilion websit provid sole dutch
Enterprise	visma severa enterpris project manag servic it user manag individu project sale bill entir project portfolio visma severa integr crm project manag resourc time track invoic servic thi software-as-a-servic integr system access soap api
Mapping	the geocod dataflow api compon bing spatial data servic the api geocod reverse-geocod set spatial data addit function includ creat job geocod reverse-geocod data upload data statu geocod job the api rest call respons format xml json txt csv
eCommerce	wegreen german web servic allow user evalu connect sustain product servic featur onlin marketplac compani sustain rank wegreen sustain footprinta graphic represent environment social commit vendor product the wegreen sustain footprint api develop integr servic applic the api javascript rest form the rest api support json xml format
Video	the servic platform creat host share video content live broadcast avail pre-record download it accommod remot feed record event festiv concert sport activ video audienc applic e-learn class secur monitoring.api method support list current avail live feed pre-record tv upcom schedul search-bas access retriev content match submit queri method manag user list individu prefer content system social interact viewer produc
Travel	the trawex sightse api access trawex activ sightse servic accept onlin book process payment manag custom destin trawex mobil web product tmc travel agenc interact custom trawex technolog global travel technolog compani web technolog ecommerc solut
Social	tag social network site user touch peopl the api develop integr tag platform applic web site the tag api method develop access photo user friend list user info send messag user simpl function the api http post respons json format xml come shortli
Tools	houdini servic leverag human labor support modern websit servic moder user-gener images/cont tagging/categor product data collect transcrib audio/video houdini rest api user integr human labor amazon mechan turk directli web applic line easi read code
Tools	the googl discoveri servic api build client librari ide plugin tool interact googl api it lightweight json-bas api expos machine-read metadata googl api includ directori support api machine-read discoveri document support api includ list api resourc schema base json schema all call api unauthent rest request built concept the api directori list api support api discoveri servic discoveri document machine-read descript api
Government	the uk govern gateway hmrc individu employ api retriev individu employ tax data report employ pay process avail json xml format token hmrc respons administr collect tax uk
Transportation	the servic calcul taxi fare base start locat citi worldwid use bing map taxi fare calcul taxi rate 150 citi dozen countri in bing servic determin geocod start destin address determin rout fare estimates.api method support select countri citi calcul fare base locat distanc time
eCommerce	"clickbank secur onlin retail outlet 50,000 digit product 100,000 activ affili market the clickbank api user secur access clickbank account behalf clickbank account owner some function user api abil * request refund custom purchas * request cancel custom subscript * retriev list transact clickbank account timeframeth api rest call respons format xml json csv"
Email	storemail email market solut onlin retail captur custom email address checkout in addit storemail integr onlin shop cart product catalog histori thi retail tool custom highly-target newslett autorespond the storemail api set web servic contact segment newslett the api soap http protocol respons format
Tools	redi to go platform host manag instanc redis.th redi api develop access integr function redi to go applic the api method retriev list instanc
Financial	vicurex exchang platform bitcoin cryptocoin devcoin namecoin vicurex host exchang rate platform usd euro comparison cryptocoin currenc user exchang usd euro cryptocoin cryptocoin vircurex api execut transact retriev it rest api return json xml-format data
Security	nymi technology-en wristband track uniqu heartbeat heartbeat log user applic devic password-protect things.th nymi api sdk develop access integr function nymi applic devic public document come develop follow http //developers.getnymi.com/
Enterprise	use paperhost api develop integr app paperhost onlin document imag system archiv for display digit imag invoic account transact
Messaging	sm freedom bulk text messag servic custom send numer text sm messag time messag web interfac mobil smtp smpp platforms.th sm freedom api develop access integr function sm freedom some api method send messag receiv confirm messag access deliveri statu push messag
Government	the servic safeti inspect report restaur multnomah counti oregon citi portland default provid 25 report counti inspector allow evalu inspect activ period result limit specif restaur however.api method provid safeti inspect score restaur locat address geoloc coordin inspector detail result adjust record count default specif rang start option
Telephony	patliv host commun servic support local toll-fre host receptionist fax patliv offer client 24/7 call center fulfil live commun busi in addit caller insight program grant access caller demograph age gender financi status.th patliv api develop integr call data local report crm servic expos function manag phone messag servic programmat thi rest api return data xml json rss requir account servic access
Science	the data translat web servic dtw servic nasa/goddard space flight center space physic data facil spdf facilit promot data exchang space scientist dtw support data common data format cdf the api soap protocol user translat local and/or remot file data format
Enterprise	close.io sale commun applic close.io help salespeopl sale team track sale call email engag custom client lead application.th close.io api develop access integr function close.io applic some api method retriev lead contact search manag contact
Financial	btct.co btc trade corp stock exchang servic user buy share virtual currenc stock exchang the site user avenu buy sell share issu virtual currenc compani issu share deposit withdraw cash creat asset the api rest call user queri asset market data ticker data book data contract info trade data trade histori dividend histori an account requir servic api ssl authent
Science	the servic compar submit protein sequenc refer databas analysi similar sequenc the output help identifi sequenc establish genet relationship establish structur note variat pattern thi analysi sampl context prior link exist genet structures.api method support submiss protein sequenc identifi initi comparison the api identifi sequenc refer databas research understand link establish genet structur repres data
Financial	virgin money give not-for-profit busi virgin money it help organ onlin chariti fundrais donat effort thi unoffici api expos data donat amount gift aid amount chariti donat includ messag name date & amount user the api rest call respons format json
eCommerce	luzm peopl ebook corpor custom sourc time accur ebook price the luzm api access accur comprehens ebook data luzm ebook databas includ price author major us uk store ebook format the luzm api beta test mode sign free account luzm websit
Video	y.tv interact onlin video player user friend watch interact shelby.tv video player discov video content user share watching.th shelby.tv api develop access integr shelby.tv player function applic some api method retriev user access video content share broadcast view channel
Messaging	pushapp remot server api remot access pushapp system featur pushapp premium servic product manag market entrepreneur schedul autom analyz queri test push notif the remot server api access autom user backend thi api requir api secret token request http post json respons json
eCommerce	seika product code develop ofsi organ food-market structur improv identifi exchang fruit veget sale japan seika standard product code ident bejifuru code the seika code publish api enabl user publish seika product code thi api function soap call issu xml format the websit api document provid japanes
eCommerce	communicart onlin shop cart ecommerc websit design servic the communicart api develop integr communicart web store exist bill account ship solut with api user creat custom item upload transact download transact custom creat communicart store adjust item price inventori the api soap protocol 150 call respons format xml full document publicli
Social	the gnip engag api user compani understand improv twitter roi provid data content twitter engag twitter user the api data twitter user engag content access engag twitter user url click # hashtag click gnip twitter enterpris api platform enabl busi unleash power social data
Advertising	the servic phone-bas access expert advic referr servic it question concern contact expertis subject matter advic it advertis outreach venu servic provid interact potenti custom services.api method support creation updat provid list includ phone access specialti topic price call other api provid control agenc account record audio track contact system
Messaging	push io provid real-tim push notif alert mobil data deliveri the api offer method send category-bas target broadcast test devic push notif platform user singl call the push io api simpl rest api json respons post call
Search	with wheredat api develop search app data android play store use applic rate id app name packag authent key full-str search queri http json protocol respons categori app rate icon url
Financial	the rice marketplac wallet api equival account store a wallet hold currenc track increas decreas time it oauth2 authent swagger 2.0 json file type json uri request respons format
Search	true knowledg class internet search technolog aim improv experi find web the true knowledg answer engin consum instant answer complex question request topic process form earli strength geograph knowledg local time geoloc natur languag question process view demo websit
Enterprise	jetadvic servic print copi market custom complet view print copi cost jetadvic offer solut printer usag monitor automat suppli ensur roi output devic more.act jetadvic account user access jetadvic rest api api oper login custom level user devic tag report view all call requir authent api key
Advertising	perform horizon brand market manag servic dashboard report advertis agenc publish oper mark campaign globe the api rest call return xml json an account requir servic api key ssl access authent the perform horizon api user access dashboard report function perform horizon platform aspect site
Email	shortmail email servic restrict email messag 500 charact it offer featur public convers attach integr social channel the shortmail api develop programmat access function servic method view statu inbox retriev messag send mail search messag it rest call respons format json
Social	penolo tool creat sketch share twitter the penolo rest api support limit read-onli featur sketch tag person sketch detail specif sketch sketch pagin return xml json
Video	vid.li cloud-bas video host servic addit basic host servic design optim video playback devic system onc user sourc video vid.li host content server convert sourc video 22 output rendit when end-us request video vid.li detect devic oper system deliv video optim playback environment.th vid.li api oper http post xml offer method upload updat delet video thi web servic expos function gather video playback statist furthermor user manipul format paramet upload updat video creat custom video rendit base anticip user
Enterprise	promopark russian servic busi process facilit it help manag project autom routin process extract data set the promopark api soap-bas access promopark project manag functions.th websit document russian howev soap method english
Messaging	through web servic applic commun sm gateway soap simpl object access protocol specif the web servic design provid rich set function send receiv messag applic web environ
Enterprise	ofuz onlin servic support busi cycl organ busi contact follow lead collabor project track time send invoic ofuz base sourc project host version free invoic month the ofuz api access ad search organ contact integr ofuz crm function workflow
Payments	lexiti commerc central onlin commerc platform lexiti user bill accept payment onlin servic the lexiti api develop access integr function lexiti applic some api method manag account retriev payment manag product price
Science	the natur resourc conserv servic nrc instal oper maintain extens autom system collect snowpack climat data western unit state call snotel snowpack telemetri the snotel api soap-bas access data collect system
Telephony	the freebiesm auto dialer api user send audio messag landlin mobil phone freebiesm offer bulk sm provis busi send sm messag automat public document api available.coverag global pay-per-us europ usa southafrica malaysia russia australia revers charg
Payments	barzahlen german base payment system user shop onlin select barzahlen payment method print purchas form receiv purchas form sm pay person barzahlen partner store thi approach aim onlin shop secur allow onlin select person payment the barzahlen api user integr onlin shop barzahlen payment system includ merchandis manag back-end system for document contact barzahlen
Reference	api basic local align search tool blast servic region local similar sequenc the program compar nucleotid protein sequenc sequenc databas calcul statist signific match with rest api user submit blast job process ncbi
Government	ckan comprehens knowledg archiv network non-profit registri data ckan prepar data access data data discover usabl the govern ireland dataset ckan includ data transit td d茫隆il 茫鈥癷reann renew energi school port traffic marriag the ckan api access data the api rest return respons json jsonp
Security	"the patrolserv api develop automat scan server outdat softwar patrolserv watch softwar manufactur add softwar version exploit system they email user updat relev patrolserv support 5,100 softwar packag user manag server patrolserv dashboard"
eCommerce	daopay enabl global payment charg phone bill support payment mobil landlin phone sm 200 countri our api send http notif call web app receiv payment
Reference	opencorpor databas corpor data opencorpor offer user abil search 60 corpor user search type corpor the opencorpor api develop access integr data function opencorpor applic some api method search retriev corpor type jurisdict compani id
Government	abn lookup public view australian busi regist abr it access publicli suppli busi regist australian busi number abn the effici search busi abn acn arbn arsn search return multipl relev the advanc search function refin return search.thi servic websit access programmat soap api
Travel	use travenjoy api search flight travenjoy system use paramet leav come departur airport arriv airport adult kid babi economi class busi class class travenjoy analyz websit travel agenc airlin site provid flight emphasi flight spain
Messaging	the sm work api integr sm app softwar websit minutes.th sm work bill deliv messag fail text credit straight account the deliveri report detail outcom text sent.to the sm work api set authent from simpl method send receiv messag you write wrapper rest api call download theie sdk start prefer language.th sm work servic copi & past api snippetslow price start 1.45 penc vat text reliabl tier 1 connect intern sm grey routes.spe reliabl robust connectionsonli pay deliv messagesno contract minimum sm volum pay-as-you-go servicecredit expirepleas note account automat set send text uk if send intern send email support thesmsworks.co.uk account enabl 1 day
Advertising	the rest base shini ad api develop integ oper applic shini ad self-serv advertis platform publish control ad purchas process directli offer ad purchas system advertis with api onlin publish manag self-serv advertis offer notifi event respons format xml json full document publicli
Government	vox build onlin tool aim contextu compar debat polit platform vox focus content polit candid propos actual featur the vox api rest interfac develop access integr vox data
Advertising	adrout traffic qualiti score attribut metric advertis ad network these metric optim onlin market budget boost roi improv ad campaign perform the adrout api user retriev continu report advertis campaign adrout
Tools	the servic onlin elect vote user popul tabul user access ballot login defin applic integr elect function the applic specifi question ballot option voter select embed desir display code report control applic service.api method support verif voter login credenti ballot privileg includ subgroup membership defin access specif ballot select base data provid applic develop method log voter select support definit question select option applic servic method definit candid descript voter ultim report
Email	smtp.com independ provid outbound email deliveri servic market enterpris person applic their rest public api function retriev success deliveri bounc queue size spam complaint detail deliveri log real-tim deliveri feedback set bounc spam complaint notif
Financial	bitinst rapid bitcoin transfer servic user bitinst system numer financi transact transfer deposit withdraw bitinst rate transact oper instantan depend bitcoin market current pace they model transact system dynam reflect real time market condit their rest api expos data retriev transact function return json-encod data
Science	maran web applic preprocess micro-array data it gener anova model normal measur respect sourc variat experi user integr maran tool applic maran 's soap-bas api
eCommerce	taobao open platform beta api expos basic busi process taobao mall the api includ suit servic cover 15 categori action includ retriev categori product sku ship logist shop categori the api rest protocol respons format xml json the site document chines
Messaging	the enterpris sm gateway run red easi send receiv bulk custom messag sm thi api user abil send alert gener core busi applic commun staff custom crm system updat social media feed reduc cost central commun physic mail deliveri gener success market brand campaign
Social	opuss applic creat write read share text opuss writer love write read share words.th opuss api develop access integr function opuss applic creat applic some api method search manag author retriev manag post feed manag devic
Financial	intrinio bahama intern secur exchang price develop access data feed day price eod bahama intern secur exchang thi includ low volum price stock adjust price split dividend data close trade updat daili histor data 2007
Payments	coincard servic user submit bitcoin receiv giftcard return the coincard api convert bitcoin giftcard user structur request type giftcard card amount currenc card email send giftcard test the api rest call return json
Video	auralink offer definit video conferenc on-lin servic auralink integr api develop creat web base video conferenc tool provid on-demand translat servic remot legal deposit tool speak-to-the-expert technic support person coach instruct schedul ad hoc sale meet talk-to-the-physician health care kiosksful document api publicli
Telephony	cloud-bas servic support busi phone system medium-s compani the web-bas phone design tool user build busi telephon system advanc ivr system instal softwar hardwar visual drag-and-drop interfac program data integr capabl real-tim data exchang applic scale handl ten simultan call
Advertising	xens context comput solut provid thi offer tool busi meet web servic user level expect the product softwar advertis analyt recommend search solut their product enterpris search engin api the search engin cloud-host integr api the api rest-bas develop creat front-end
Advertising	sitescout self-serv advertis softwar brand perform market digit agenc it straightforward web-bas platform user creat manag banner video mobil ad campaign real time.th sitescout api rest call client applic interact directli sitescout system the api implement wide rang featur classifi report audienc manag campaign manag come
Security	logintc two-factor authent system network websit mobil onlin applic the system logintc credenti smartphon combin tradit usernam password authent thi potenti hacker possess user password smartphon breach account.th logintc rest api user perform common administr task send check authent session end-us
Video	the bombbomb api integr video email applic aim convert lead increas sale stand text-bas crowd mailbox develop authent oauth2 request json format resourc sdk webhook bombbomb video email servic
Security	the virustot privat rest api expos gener scanner develop integr third-parti access the privat api account servic limit term custom custom the api rest-bas return json-format data some api method retriev scan report upload file scan manag url scan virustot malwar detect servic it run aggreg scanner antiviru engin provid analys harm file site user upload file submit url virustot scan worm virus trojan virustot maintain blacklist file url harm
Messaging	kik cross platform mobil messag applic smartphon aim faster social standard sm messag user messag deliv read friend type the kik api user push content instanc develop app instanc app phone thi kik messag the kik api beta sdk io android
Education	the springrol rest api develop access integr function springrol applic some api method creat manag modul upload media retriev player modul media springrol onlin educ modul media manag
Travel	the gogobot review api programmat access rank review hotel restaur ten thousand destin gogobot travel servic help peopl eat sleep adventur base advic travel
eCommerce	the psp platform white-label platform help user creat complet payment gateway capabl perform mobil transact currenc exchang the subdeal api psp platform user perform basic oper subdeal e-card sell e-card deposit amount e-card
Mapping	phl api philadelphia geo data determin zone district ward base street address view dataset map the api power geocouch rest return respons json
Travel	the basetrip api offer varieti travel countri currenc electr socket & plug atm locat credit debit card drive data dial code health emerg thi json format api api key authent addit basetrip offer geojson format data
Social	famili graph myheritage.com user share famili tree photo peopl famili graph user connect famili myheritage.com.th famili graph api user access data function myheritage.com build applic some api method access photo album retriev user find famili connect user famili
Messaging	wishsms.com offer access databas quot & sm messag the content broken 50 categori user perus resus leisur wishsms.com offer access collect sm messag quot rest api return content json
eCommerce	landedcost.io machine-learn cloud-bas cross-bord e-commerc manag platform improv speed accuraci product classif land cost calculations.wheth brand sell on-lin e-commerc solut provid build storefront landedcost.io accur import duti tax calcul intern custom the landedcost.io platform json http authent api key easili integr ecommerc platform for visit landedcost.io api document http //www.landedcost.io/documentation.solut architectur java spring mongodb rest-bas json web serviceadmin portal angularj materi design
Advertising	the publish data report api request perform data publish hourli daili summari form json data exchang api key authent mnectar applic stream firm base san francisco focus mobil applic distribut advertis the mnectar platform user sampl game applic download stream technolog
Messaging	integr messag web mobil product add user-to-us chat web app marketplac social platform you run 10 minut seamlessli integr two-way chat talk.j real-tim messag infrastructur ui.everyth messag app reliabl scalabl real-tim cross-platform synchronization.turn full-fledg messag up run 10 minut
Mapping	the mapbox geocod api geocod revers geocod geocod convert locat text geograph coordin revers geocod geograph coordin name mapbox sourc map platform develop
Science	the servic tool function annot discov implic biolog specif gene genet marker track databas formal name databas annot visual integr discoveri david log descript genet combin research enhanc understand biolog effect target research.api method support retriev annot list biolog function individu gene gene cluster tabular chart form method support review gene report wider-scal informat applic
Education	wiziq offer rich set intuit tool onlin teach includ virtual classroom student recruit tool payment collect mechan develop wiziq api integr wiziq websit cm learn manag system function expos api includ conduct live class multipl user attend upload manag content the api rest call respons format xml
Tools	semantria text analyt sentiment analysi api it gain valuabl insight unstructur text content it base lexalyt salienc market lead text analyt sentiment analysi engin it engin oracl cisco thomson reuter saleforce.com radian6 visibl lithium 50+ leader space.semantria multilingu sdk conveni start semantria api sdk implement semantria featur demonstr practic api usage.th sdk sourc code 8 languag c++ nativ languag .net platform c # languag java platform se & ee php languag ani framework python 2.x & 3.x interpret version support rubi languag javascript browser base apex salesforc program platform a free trial http //www.semantria.com/tri function includ entiti extract model dictionari base theme/keyword extract categorization/classif queri wikipedia ontology-bas summar sentiment analysi document entiti theme/keyword categori level semant rollup birds-ey view dataset combin spss-like statist analysi scale nlp approach full nativ support 5 languag entiti extract categor sentiment analysi english french portugues spanish german.semantria free excel add-in process content insid excel code integr it function api client easi api configur gui http //www.semantria.com/excel an excel add-in demo overview categor tutori custom entiti set-up sentiment adjust video http //www.semantria.com/video
Reference	the unoffici wikipedia api becaus wikipedia built mediawiki support api wikipedia thi develop code-level access entir wikipedia refer the goal api provid direct high-level access data contain mediawiki databas client program api login data post the api support thin web-bas javascript client navig popup liverc end-us applic vandal fighter access web site tool server util .the api rest call support wide varieti format includ xml json php yaml
Science	the sesam name resolv user queri databas simultan astronom object it retriev display type object question j2000 posit the databas queri simbad ned vizier the sesam name resolv api develop access function programmat soap call
Financial	the tradabl platform api develop emb real-tim financi trade featur app multipl brokerag asset class simpl integr user trade account directli favorit app
Financial	demyst.data custom analysi servic financi institut their product gather patron onlin behavior social presenc thi customiz api user monitor updat dataset thi client segment dataset choic paramet the api offer predict aggreg product api their servic beta
Search	insumafocu versatil customiz search engin capabl search intranet server internet domain databas user web portal simultan the insumafocu api search engin seamlessli integr user portal soap.document english insuma websit access english german
eCommerce	the sericapay html api develop access integr function sericapay applic some api method ad merchandis shop cart buy merchandis check shop cart sericapay onlin marketplac solut onlin merchant sell merchandis custom
Payments	the payon rest api develop access integr function payon applic public document develop sign http //www.payoneer.com/en/products/integrated-payments-api/ payon onlin payment platform compani pay receiv payment cross border sell local currenc
Security	the mashap api interact mashap author client request user api more method releas user control api distribut mashap thi api valid request api method distribut mashap it http respons json
Security	sureverifi simpl http api provid realtim batch email verif custom simpli provid email address verifi api key sureverifi respond code address valid invalid
Science	the mammalian neurogenesi gene ontolog mango searchabl databas describ key stage develop adult hippocamp neural stem cell mango expos develop api the mango api accept http get request return html xml text format file expos field geneid pubmedid cell stage evid speci type express
Enterprise	lead report sale lead manag softwar deliv lead centralis system websit sale team alloc lead sale team manag sale process track convers rate the lead report api user insert export lead system in utilis api function account administr creat web servic user system
Transportation	v茫陇sttrafik public transport compani west sweden respons public transport servic includ buse tram ferri train counti v茫陇stra g茫露taland the site map plan servic timet v茫陇sttrafik offer journey planner departur board api public transport west sweden the journey planner api expos servic includ locat trip departur board journey detail geometri it rest call respons format xml json the site document swedish
Advertising	myadmarket ad serv platform advertis publish trade onlin media network the myadmarket api user connect multipl platform with api user connect platform exist crm applic track tool bill system develop contact provid api
Reference	from site verifi address websit form great valid ship address mail product ad +4 code address enter websit javascript xml version address verif u. postal servic usp file apt/suit level access cass-certifi softwar
Payments	mpay24 onlin payment platform combin frequently-us innov payment system interfac avail payment method credit debit card nation intern onlin bank payment direct debit prepaid system mpass paybox paypal others.mpay24 intellig transact manag report tool simplifi valid record administr transact process mpay24 the entir system easili integr onlin shop e-commerc system mpay24 soap api.th mpay24 websit document provid english german hungarian slovak
Science	rnacentr user access rna sequenc data store multipl expert databas the rnacentr api web-brows data serv human- computer-friendli format most data rnacentr integr system applic api
Education	the quizlet api develop quizlet vast databas 200 flashcard cover subject with 2 regist user 7 flashcard set quizlet largest flash card studi game website.th quizlet api user search download edit upload flashcard set applic develop mark set favorit websit creat edit join classmat set develop search definit more.th api rest call respons format json quizlet api suppor oauth2 develop authent behalf quizlet user
Social	find user share quot onlin chrome extens bookmarklet user choos clip option simpli save quot custom option dress quot templat quot share user social network the quot link peopl origin articl chrome extens peopl highlight comment find user all quot user store find websit perus
Messaging	freesm nigerian bulk sm servic deliv messag 210 countri they offer servic busi organ individu develop integr freesm messag gateway websit perform resal function rest api from messag gateway user send sm check account balanc
Payments	braintre offer onlin merchant payment gateway enabl process credit card payment addit merchant offer merchant account recur bill credit card storag the braintre gateway api server-to-serv transpar redirect in server-to-serv scenario custom submit credit card data develop websit server the transpar redirect api elimin handl process credit card data develop environ
Messaging	apifon enterpris mobil messag servic allow compani distribut sm worldwid consumpt the servic offer real time track fast deliver standard their cloud base api develop enabl script exist web base applic bet/post method compani schedul edit campaign check balanc creat custom send id view export deliveri report format web base platform
Education	the servic help educ assess learner readi engag onlin learn program prospect success instruct environ heavi technolog it assess tool evalu student skill knowledg attribut suit technolog instruct api method support learner account creation manag report assess chart integr kit connect servic blackboard pearson learn studio environ
Education	plagtrack free servic determin text origin plagiar user upload paper site plagtrack scan plagiar return report find plagtrack api enabl webmast develop analyz text url origin duplic onlin
Transportation	the live departur board api user live train ldb web site user choos employ board list departur board list arriv board list arriv departur a licens request nation rail enquiri prior api
Transportation	the wsdot travel api singl gateway wsdot data the washington state ferri schedul data servic includ plan departur adjust conting the washington state depart transport steward multimod transport system respons ensur peopl move safe effici in addit build maintain oper highway system wsdot respons ferri system partnership maintain improv local road railroad airport support altern drive public transport bicycl pedestrian program
Telephony	clariti app individu network phone it meant connect peopl seek impart receiv advic the clariti featur individu schedul convers time subject person speaker in-built payment function charg client time other url link user account schedul convers the clarity.fm api expos user profil function it rest api return json-encod data
Tools	iptransl icon translat machin ltd. high-qual domain-adapt cloud-bas machin translat solut languag servic industri these machin adapt specif technic industri provid best-in-class perform facilit gain translat product the iptransl api user integr machin translat seamlessli applic workflow retriev high-qual translat instantan an account requir servic
Security	the riskiq passivetot api connect exist applic secur manag system aim block malici infrastructur develop creat project statu monitor endpoint monitor aid remedi process the api rest practic data exchang json the riskiq platform offer activ chang notif attack prevent threat analysi
Tools	tender support onlin custom servic helpdesk provid support compani organ custom servic support.th tender support api user access manag custom servic issu tender support site includ access user search specif categori custom issu view discuss varieti characterist
Social	the facebook messeng platform webhook api develop programmat receiv messag event facebook messeng platform avail callback messag messag deliv messag read messag echo postback plugin opt-in referr payment checkout updat pre-checkout account link event polici enforc event app role standbi pass thread control take thread control some beta
Reference	geonam geograph databas web servic user extract weather timezon post code the geonam geograph databas cover countri placenam download free charg user edit correct add name wiki interface.geonam suit 36 webservic cover categori fulltext searchplac hierarchywikipediapost codesrevers geocodingearthquakesweatherth api rest protocol respons vari format xml json rdf csv txt rss kml
Messaging	the sinch messag callback api develop integr sinch messag callback servic applic thi api requir api key share secret key sender recipi api call sinch provid commun support voic messag sm
Search	the alluc api develop access alluc video download link search engin alluc search engin stream download link
Search	spanish-languag servic headquart madrid bookmark network directori function entri custom review suggest api method support search bookmark list updat site list user data check-in activ stream function also handl special deal offer multimedia display element
Tools	booki web bookmark servic it develop sourc altern delici popular bookmark servic booki import user bookmark delici browser chrome offer bookmarklet app browser onc user bookmark booki store copi content user fulltext search user queri save content relat databas system mysql sqlite postgresql booki api expos site web-cont pars function it rest api user post url return readabl json-format data
eCommerce	affili window affili market compani largest independ network uk 750 merchant the productserv api access affili window product data develop product shopwindow toolkit with api develop queri retriev list product merchant discount code the api soap call respons format xml
Social	the servic list user twitter user base tweet sourc mark favorit the prefer user rank tweet favorit list sequenc prefer api method support submiss twitter usernam option design desir output format method return list user prefer account default format html prefer usernam account photo count tweet user mark favorit usernam request variou error messag depend condit request usernam
Messaging	club080 custom sm market platform comput mobil devic develop integr sm gateway applic websit api thi user send messag bulk check account balanc rest call user store phone onlin deliveri report messag
Financial	s & p capit iq compani real-tim data analyt public privat capit market their product design financi profession identifi invest opportun draw uniqu insight increas returns. & p capit iq api user integr includ invest compani financi credit rate global market data alpha risk model key develop busi applic
Science	the servic defin gene structur impli protein sequenc genom it aid project defin gene sequenc analyz protein sequenc identifi gene defin accommod sequenc error error ambigu defin gene complet genom the servic locat genom submit protein sequenc gene sequenc api method support submiss protein sequenc data sourc genom method return comprehens identif gene defin sequenc identifi genet profil speci character submit profil gene
Government	opengovern non-partisan project participatori polit foundat sunlight foundat opengovern model opencongress project team bring govern transpar local level the aim opengovern govern data easili access usable.opengovern rest api return respons json jsonp data basic legislatur session peopl committe committe membership bill vote
Search	idol ondemand hp offer array data process api format convers imag analysi index search textual analysi preview capabl exist view rest api behav action the find relat concept api take queri text return list concept rank presenc prescrib attribut queri public dataset wikipedia news feed multipl languag boolean fieldtext queri method support
eCommerce	keen software-as-a-servic ecommerc print shop manag tool keen prospect receiv ship product keen print compani set onlin storefront offer price quot track info updat custom the keen api develop integr servic exist system interest develop contact keen
Reference	"the societi author base uk serv profession writer centuri today 9,000 associ novelist textbook writer illustr ghost writer translat author elig join offer contract.on site servic member search visitor search writer translat societi thi servic programmat soap-bas api"
eCommerce	spree storefront stock locat api develop list stock locat rest request api thi api access admin user develop commun api json data format request data standard http protocol spree commerc autom enterpris solut focus ecommerc
Reference	getpincod search engin user pincod postal address india user enter citi search engin return pincod india postal address getpincod user edit pincod incorrect cite sourc correct the search engin list address fall pincod address verif purpos the getpincod api develop access pincod postal code data indian address it http call respons format json
Reference	ripe develop compani consult servic web-bas applic two applic provid freeli websit the local time api return local time zip code the zip code inform api retriev zip code includ code time zone citi both servic access directli websit programmat xml-format soap call
Payments	the stripe relay api offer commerci platform integr exist applic thi user buy product media tweet advertis the stripe relay api extend capabl stripe api the relay api rest base return data json format it api key method authent stripe focus deliv system busi privat individu accept onlin payment
Payments	the vantiv ecommerc iq report analyt api schedul vantiv secur report merchant servic updat user administr vantiv onlin in-stor payment process solut payment applic mobil applic gener po ecommerc websit solut partner custom serv
Tools	calcatraz softwar develop firm product onlin calcul touch type app calcatraz calcul programmat access simpl free api develop simpli pass http call includ url encod form calcul
Messaging	the servic manag sm text messag commun bulk messag commun custom subscrib recipi it specif messag text recipi list deliveri schedul the servic gener text messag trigger email.api method support specif recipi individu list bulk deliveri messag text method schedul futur messag handl incom messag
Education	the oclc nonprofit comput librari servic organ maintain worldcat global network librari content the questionpoint api develop access questionpoint knowledg base collect q & a pair contribut 500 librari worldwid function includ develop search access questionpoint q & a pair return question match queri access specif q & a pair metadataquest id the api rest call respons format xml json html txt
Government	publish unit nation monthli bulletin statist onlin current econom social statist 200 countri territori it 55 tabl compris 100 indic monthli quarterli annual data varieti subject illustr econom trend develop includ popul industri product indic price indic employ earn energi manufactur transport construct intern merchandis trade financ nation account the monthli bullet statist offer soap api develop the api primari call offer function the getdataseri user extract mb data seri includ relev footnot the getmetadatacountri metadata countri region associ list mbs.the getmetadatadatecod metadata code mbs.the getmetadataseri metadata statist seri list mb seri name descript english
Enterprise	selfsurvey enabl busi implement reliabl autom information-gath survey easili collect analyz compar vital busi data desktop comput laptop pda pc companion mobil devic selfsurvey arsen intelligence-gath support servic team busi decis faster permit tradit techniques.al selfsurvey function access programmat integr applic soap-bas api
Telephony	cloudtalk platform commun mobil web applic cloudtalk platform voic commun applications.th cloudtalk api develop access integr function cloudtalk platform applic creat applic some api method manag user account send text messag transcrib voic retriev notif public document develop email bizdev cloudtalk.com
Financial	progetica italian financi consult firm base milan they engag activ financi educ tool develop diffus newspap websit book the progetica websit offer italian english.th progetica soap api user retriev inform slide websit these slide cover topic portfolio analysi mortgag pension
Search	semrush creat softwar product search market profession featur keyword seo metric comparison advertis comparison competitor organ posit the semrush api user pull autom data semrush server
Financial	thomson reuter lead provid busi profession inform gather financi legal tax account healthcar scienc media marketsthomson reuter datascop select platform deliv non-stream financi content the platform link data content includ refer data corpor action legal entiti data end-of-day/intra-day price evalu price servic the xml api access data model data sourc parti applic
Enterprise	saba meet saba centra enterprise-class web conferenc virtual learn environ it fast low-bandwidth web conferenc hd video voip saba meet enabl client co-work share document applic desktop real time an activ speaker function user speak time.saba meet window mac linux platform major browser mobil devic user extend integr saba meet api although api discuss saba blog document publicli
Tools	the hexillion whoi api singl consist programm interfac whoi system it automat queri correct whoi server break whoi record detail separ field return xml built volum
